OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
  ORD-100089 ,  SHP-500089 ,  CUST-1387 ,  2023-10-08 ,  2023-10-23 ,  2023-10-22 ,  Asiaa ,  Oceaaniaa ,2837.0,  Seaa ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,493.49,2.03,  Delivered ,358.19,487.48,129.29,5,  Yes ,  Yes 
  ORD-100090 ,  SHP-500090 ,  CUST-1001 ,  2022-05-13 ,  2022-06-03 ,  2022-06-01 ,  Oceaaniaa ,  South Americaa ,4015.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,159.65,1.92,  Delivered ,144.41,206.15,61.74,5,  No ,  Yes 
  ORD-100091 ,  SHP-500091 ,  CUST-1389 ,  2022-05-26 ,  2022-05-30 ,  2022-05-29 ,  North Americaa ,  North Americaa ,1110.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Medium ,4508.41,12.21,  Delivered ,2392.92,3107.82,714.9,5,  Yes ,  naan 
  ORD-100092 ,  SHP-500092 ,  CUST-1565 ,  2022-05-11 ,  2022-05-16 ,  2022-05-14 ,  Africaa ,  Africaa ,1671.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,243.64,3.37,  Delivered ,180.62,240.56,59.94,5,  No ,  naan 
  ORD-100093 ,  SHP-500093 ,  CUST-1105 ,  2022-12-20 ,  2023-03-21 ,  2023-03-19 ,  South Americaa ,  Africaa ,17625.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Low ,670.78,6.97,  Delivered ,457.96,597.79,139.83,5,  No ,  Yes 
  ORD-100094 ,  SHP-500094 ,  CUST-1771 ,  2023-09-26 ,  2023-11-12 ,  2023-11-10 ,  North Americaa ,  Asiaa ,9234.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  High ,177.9,6.32,  Delivered ,233.76,302.41,68.65,4,  No ,  Yes 
  ORD-100095 ,  SHP-500095 ,  CUST-1821 ,  2023-05-29 ,  2023-05-31 ,  2023-05-29 ,  Asiaa ,  Asiaa ,702.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,776.21,2.62,  Delivered ,552.28,730.93,178.65,4,  No ,  naan 
  ORD-100096 ,  SHP-500096 ,  CUST-1476 ,  2022-03-06 ,  2022-03-10 ,  2022-03-10 ,  Europe ,  Europe ,113.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Medium ,55.09,0.48,  Delivered ,34.01,39.51,5.5,5,  No ,  naan 
  ORD-100097 ,  SHP-500097 ,  CUST-1702 ,  2023-03-11 ,  2023-03-15 ,  2023-03-14 ,  Asiaa ,  Asiaa ,329.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Low ,74.86,1.03,  Delivered ,50.4,60.77,10.37,5,  Yes ,  naan 
  ORD-100098 ,  SHP-500098 ,  CUST-1401 ,  2022-02-04 ,  2022-02-23 ,  2022-02-25 ,  Europe ,  Oceaaniaa ,13163.0,  Air ,  Internaal Fleet ,  Maachinery ,  Low ,2012.01,8.99,  Delaayed ,1754.1,2130.16,376.06,2,  Yes ,  Yes 
  ORD-100099 ,  SHP-500099 ,  CUST-1729 ,  2022-11-24 ,  2022-12-18 ,  2022-12-18 ,  Oceaaniaa ,  Oceaaniaa ,4325.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  Low ,598.64,2.28,  Delivered ,335.09,423.84,88.75,4,  No ,  naan 
  ORD-100100 ,  SHP-500100 ,  CUST-1555 ,  2023-03-04 ,  2023-03-13 ,  2023-03-12 ,  North Americaa ,  Oceaaniaa ,6850.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  Criticaal ,261.66,1.56,  Delivered ,635.61,813.81,178.2,4,  No ,  Yes 
  ORD-100101 ,  SHP-500101 ,  CUST-1161 ,  2022-11-30 ,  2022-12-09 ,  2022-12-07 ,  Oceaaniaa ,  North Americaa ,5372.0,  Air ,  3rd Paarty Logistics ,  Clothing ,  Low ,754.02,10.49,  Delivered ,750.56,1029.7,279.14,4,  No ,  Yes 
  ORD-100102 ,  SHP-500102 ,  CUST-1201 ,  2022-10-25 ,  2022-10-31 ,  2022-10-31 ,  South Americaa ,  South Americaa ,2318.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Medium ,2808.02,19.59,  Delivered ,1634.72,1961.11,326.39,4,  Yes ,  naan 
  ORD-100103 ,  SHP-500103 ,  CUST-1957 ,  2022-04-23 ,  2022-04-26 ,  2022-04-26 ,  Africaa ,  Africaa ,1266.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,543.76,2.25,  Delivered ,407.34,538.08,130.74,4,  Yes ,  naan 
  ORD-100104 ,  SHP-500104 ,  CUST-1995 ,  2022-04-04 ,  2022-04-29 ,  2022-04-29 ,  Europe ,  Africaa ,4879.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,244.58,0.93,  Delivered ,190.12,234.17,44.05,4,  Yes ,  Yes 
  ORD-100105 ,  SHP-500105 ,  CUST-1269 ,  2023-09-18 ,  2023-10-11 ,  2023-10-12 ,  Africaa ,  South Americaa ,4188.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Medium ,34.15,0.49,  Delaayed ,34.58,45.12,10.54,3,  No ,  Yes 
  ORD-100106 ,  SHP-500106 ,  CUST-1862 ,  2023-06-03 ,  2023-06-08 ,  2023-06-07 ,  Oceaaniaa ,  Europe ,3781.0,  Air ,  Internaal Fleet ,  Electronics ,  High ,47.07,0.34,  Delivered ,280.81,375.72,94.91,4,  Yes ,  Yes 
  ORD-100107 ,  SHP-500107 ,  CUST-1815 ,  2023-02-01 ,  2023-02-05 ,  2023-02-03 ,  North Americaa ,  North Americaa ,75.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,7.82,0.09,  Delivered ,5.98,7.92,1.94,5,  No ,  naan 
  ORD-100108 ,  SHP-500108 ,  CUST-1270 ,  2023-06-18 ,  2023-06-27 ,  2023-07-03 ,  North Americaa ,  North Americaa ,2445.0,  Raail ,  Internaal Fleet ,  Furniture ,  Medium ,333.52,8.05,  Delaayed ,266.77,324.02,57.25,2,  Yes ,  naan 
  ORD-100109 ,  SHP-500109 ,  CUST-1455 ,  2022-02-26 ,  2022-02-28 ,  2022-02-26 ,  Oceaaniaa ,  Oceaaniaa ,1275.0,  Air ,  Internaal Fleet ,  Perishaables ,  Criticaal ,80.12,0.6,  Delivered ,142.78,194.59,51.81,5,  No ,  naan 
  ORD-100110 ,  SHP-500110 ,  CUST-1461 ,  2022-06-22 ,  2022-09-17 ,  2022-09-16 ,  Oceaaniaa ,  Africaa ,16908.0,  Seaa ,  3rd Paarty Logistics ,  Electronics ,  Medium ,82.27,0.56,  Delivered ,97.47,131.21,33.74,4,  No ,  Yes 
  ORD-100111 ,  SHP-500111 ,  CUST-1726 ,  2023-11-25 ,  2023-12-04 ,  2023-12-04 ,  North Americaa ,  North Americaa ,3239.0,  Raail ,  Internaal Fleet ,  Perishaables ,  High ,49.38,0.26,  Delivered ,69.12,98.81,29.69,5,  No ,  naan 
  ORD-100112 ,  SHP-500112 ,  CUST-1251 ,  2022-01-02 ,  2022-01-06 ,  2022-01-06 ,  South Americaa ,  South Americaa ,1566.0,  Raail ,  3rd Paarty Logistics ,  Perishaables ,  High ,114.25,0.52,  Delivered ,97.3,130.41,33.11,5,  No ,  naan 
  ORD-100113 ,  SHP-500113 ,  CUST-1701 ,  2023-04-01 ,  2023-04-05 ,  2023-04-04 ,  Europe ,  Europe ,58.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Low ,17.81,0.33,  Delivered ,13.09,17.88,4.79,5,  No ,  naan 
  ORD-100114 ,  SHP-500114 ,  CUST-1295 ,  2023-04-14 ,  2023-05-02 ,  2023-05-01 ,  Africaa ,  Oceaaniaa ,12135.0,  Air ,  Internaal Fleet ,  Maachinery ,  Low ,3995.96,32.67,  Delivered ,2931.38,4084.32,1152.94,5,  Yes ,  Yes 
  ORD-100115 ,  SHP-500115 ,  CUST-1724 ,  2022-04-28 ,  2022-05-16 ,  2022-05-16 ,  Asiaa ,  Africaa ,12172.0,  Air ,  3rd Paarty Logistics ,  Furniture ,  Low ,166.49,2.15,  Delivered ,713.33,843.01,129.68,4,  Yes ,  Yes 
  ORD-100116 ,  SHP-500116 ,  CUST-1719 ,  2023-08-19 ,  2023-08-23 ,  2023-08-22 ,  Oceaaniaa ,  Oceaaniaa ,2369.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,985.39,10.91,  Delivered ,828.48,1125.82,297.34,4,  Yes ,  naan 
  ORD-100117 ,  SHP-500117 ,  CUST-1748 ,  2023-07-10 ,  2023-10-13 ,  2023-10-12 ,  Oceaaniaa ,  Oceaaniaa ,18415.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,289.23,5.4,  Delivered ,253.87,316.21,62.34,4,  Yes ,  naan 
  ORD-100118 ,  SHP-500118 ,  CUST-1337 ,  2023-08-04 ,  2023-08-09 ,  naan ,  North Americaa ,  Asiaa ,1851.0,  Air ,  3rd Paarty Logistics ,  Clothing ,  Low ,457.86,1.63,  Caancelled ,337.76,471.83,134.07,1,  No ,  Yes 
  ORD-100119 ,  SHP-500119 ,  CUST-1878 ,  2023-07-19 ,  2023-07-21 ,  2023-07-21 ,  Africaa ,  Africaa ,654.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  High ,75.65,0.6,  Delivered ,69.7,90.2,20.5,5,  No ,  naan 
  ORD-100120 ,  SHP-500120 ,  CUST-1052 ,  2023-05-11 ,  2023-05-27 ,  2023-05-25 ,  Africaa ,  North Americaa ,12391.0,  Air ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,276.87,1.75,  Delivered ,1008.08,1334.88,326.8,4,  No ,  Yes 
  ORD-100121 ,  SHP-500121 ,  CUST-1791 ,  2022-11-28 ,  2022-12-02 ,  2022-12-02 ,  South Americaa ,  South Americaa ,1822.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,492.55,3.95,  Delivered ,407.02,499.86,92.84,4,  No ,  naan 
  ORD-100122 ,  SHP-500122 ,  CUST-1921 ,  2023-05-27 ,  2023-07-30 ,  2023-07-30 ,  Europe ,  Asiaa ,12256.0,  Seaa ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,926.68,6.72,  Delivered ,567.3,763.11,195.81,4,  Yes ,  Yes 
  ORD-100123 ,  SHP-500123 ,  CUST-1216 ,  2023-10-03 ,  2023-10-14 ,  2023-10-12 ,  South Americaa ,  Europe ,8720.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,188.86,1.87,  Delivered ,713.89,828.61,114.72,5,  No ,  Yes 
  ORD-100124 ,  SHP-500124 ,  CUST-1763 ,  2022-06-12 ,  2022-06-18 ,  2022-06-20 ,  South Americaa ,  South Americaa ,2398.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Medium ,249.84,2.19,  Delaayed ,182.83,251.31,68.48,2,  No ,  naan 
  ORD-100125 ,  SHP-500125 ,  CUST-1187 ,  2022-09-08 ,  2022-09-30 ,  2022-09-29 ,  Africaa ,  Africaa ,3807.0,  Seaa ,  Internaal Fleet ,  Furniture ,  Medium ,238.74,4.72,  Delivered ,178.0,213.42,35.42,4,  Yes ,  naan 
  ORD-100126 ,  SHP-500126 ,  CUST-1379 ,  2023-06-21 ,  2023-06-25 ,  2023-06-24 ,  Europe ,  Europe ,341.0,  Raail ,  Internaal Fleet ,  Electronics ,  Low ,31.58,0.22,  Delivered ,20.76,25.29,4.53,4,  Yes ,  naan 
  ORD-100127 ,  SHP-500127 ,  CUST-1492 ,  2023-10-06 ,  2023-10-12 ,  naan ,  Europe ,  Europe ,1851.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Low ,285.51,4.25,  Caancelled ,212.97,244.97,32.0,1,  Yes ,  naan 
  ORD-100128 ,  SHP-500128 ,  CUST-1040 ,  2022-11-25 ,  2023-01-07 ,  2023-01-06 ,  Europe ,  Africaa ,8063.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Low ,4659.07,31.28,  Delivered ,2666.54,3317.05,650.51,4,  No ,  Yes 
  ORD-100129 ,  SHP-500129 ,  CUST-1156 ,  2022-04-28 ,  2022-05-02 ,  2022-05-06 ,  North Americaa ,  North Americaa ,2248.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,433.6,2.74,  Delaayed ,361.28,457.55,96.27,2,  Yes ,  naan 
  ORD-100130 ,  SHP-500130 ,  CUST-1014 ,  2023-01-04 ,  2023-02-03 ,  2023-02-02 ,  Europe ,  Oceaaniaa ,5562.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Low ,2095.13,20.41,  Delivered ,1268.31,1547.59,279.28,4,  No ,  Yes 
  ORD-100131 ,  SHP-500131 ,  CUST-1812 ,  2022-04-25 ,  2022-05-06 ,  2022-05-04 ,  Africaa ,  Africaa ,3498.0,  Raail ,  3rd Paarty Logistics ,  Furniture ,  Medium ,411.67,15.42,  Delivered ,388.04,473.05,85.01,5,  No ,  naan 
  ORD-100132 ,  SHP-500132 ,  CUST-1064 ,  2023-09-29 ,  2023-11-03 ,  2023-11-03 ,  North Americaa ,  South Americaa ,6504.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,497.83,7.5,  Delivered ,343.43,486.95,143.52,4,  No ,  Yes 
  ORD-100133 ,  SHP-500133 ,  CUST-1856 ,  2022-07-14 ,  2022-07-18 ,  2022-07-16 ,  Asiaa ,  Asiaa ,1942.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,584.21,6.59,  Delivered ,503.27,628.05,124.78,5,  No ,  naan 
  ORD-100134 ,  SHP-500134 ,  CUST-1838 ,  2023-08-29 ,  2023-09-18 ,  2023-09-24 ,  Oceaaniaa ,  Asiaa ,13631.0,  Air ,  3rd Paarty Logistics ,  Maachinery ,  Low ,2819.27,15.81,  Delaayed ,2249.27,3074.04,824.77,3,  Yes ,  Yes 
  ORD-100135 ,  SHP-500135 ,  CUST-1520 ,  2023-12-25 ,  2023-12-30 ,  2023-12-28 ,  South Americaa ,  South Americaa ,1768.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,1635.45,4.69,  Delivered ,891.13,1088.26,197.13,5,  Yes ,  naan 
  ORD-100136 ,  SHP-500136 ,  CUST-1343 ,  2023-10-01 ,  2023-10-05 ,  2023-10-04 ,  Europe ,  Europe ,77.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Low ,2212.9,9.41,  Delivered ,1201.68,1673.59,471.91,5,  Yes ,  naan 
  ORD-100137 ,  SHP-500137 ,  CUST-1128 ,  2022-05-18 ,  2022-05-22 ,  2022-05-22 ,  Asiaa ,  Asiaa ,683.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,84.45,1.44,  Delivered ,66.84,90.46,23.62,5,  Yes ,  naan 
  ORD-100138 ,  SHP-500138 ,  CUST-1647 ,  2023-10-22 ,  2024-01-02 ,  2023-12-31 ,  Europe ,  Oceaaniaa ,13880.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,305.42,5.58,  Delivered ,250.19,344.48,94.29,5,  Yes ,  Yes 
  ORD-100139 ,  SHP-500139 ,  CUST-1471 ,  2022-10-23 ,  2022-11-30 ,  2022-11-28 ,  South Americaa ,  North Americaa ,7599.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  High ,430.96,1.67,  Delivered ,331.52,424.96,93.44,5,  Yes ,  Yes 
  ORD-100140 ,  SHP-500140 ,  CUST-1062 ,  2022-03-16 ,  2022-03-20 ,  2022-03-20 ,  Africaa ,  Africaa ,121.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Medium ,94.35,0.98,  Delivered ,58.76,83.08,24.32,4,  Yes ,  naan 
  ORD-100141 ,  SHP-500141 ,  CUST-1138 ,  2022-01-15 ,  2022-01-27 ,  2022-01-26 ,  Africaa ,  Africaa ,3862.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Medium ,46.16,0.46,  Delivered ,58.58,73.94,15.36,5,  Yes ,  naan 
  ORD-100142 ,  SHP-500142 ,  CUST-1498 ,  2023-01-07 ,  2023-01-22 ,  2023-01-28 ,  South Americaa ,  South Americaa ,11349.0,  Air ,  Internaal Fleet ,  Electronics ,  High ,72.59,0.62,  Delaayed ,792.95,1054.84,261.89,3,  No ,  naan 
  ORD-100143 ,  SHP-500143 ,  CUST-1592 ,  2022-06-05 ,  2022-06-07 ,  2022-06-06 ,  Asiaa ,  Asiaa ,1186.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  Criticaal ,230.61,3.5,  Delivered ,218.46,293.18,74.72,5,  No ,  naan 
  ORD-100144 ,  SHP-500144 ,  CUST-1391 ,  2022-02-04 ,  2022-03-16 ,  2022-03-14 ,  North Americaa ,  North Americaa ,7516.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Medium ,949.76,8.24,  Delivered ,579.83,832.45,252.62,5,  Yes ,  naan 
  ORD-100145 ,  SHP-500145 ,  CUST-1674 ,  2023-06-03 ,  2023-06-07 ,  2023-06-09 ,  Oceaaniaa ,  Oceaaniaa ,531.0,  Raail ,  Internaal Fleet ,  Maachinery ,  Low ,3373.69,9.68,  Delaayed ,1787.89,2128.23,340.34,3,  No ,  naan 
  ORD-100146 ,  SHP-500146 ,  CUST-1418 ,  2022-07-01 ,  2022-07-18 ,  2022-07-17 ,  Oceaaniaa ,  Asiaa ,13269.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,307.27,1.47,  Delivered ,1081.34,1287.53,206.19,4,  Yes ,  Yes 
  ORD-100147 ,  SHP-500147 ,  CUST-1288 ,  2022-06-19 ,  2022-08-12 ,  2022-08-12 ,  Oceaaniaa ,  Oceaaniaa ,10234.0,  Seaa ,  Internaal Fleet ,  Furniture ,  Medium ,71.79,0.92,  Delivered ,75.78,97.65,21.87,4,  Yes ,  naan 
  ORD-100148 ,  SHP-500148 ,  CUST-1378 ,  2023-05-12 ,  2023-05-14 ,  2023-05-13 ,  North Americaa ,  North Americaa ,314.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  Criticaal ,67.58,0.42,  Delivered ,55.55,79.18,23.63,4,  No ,  naan 
  ORD-100149 ,  SHP-500149 ,  CUST-1772 ,  2022-10-21 ,  2022-10-25 ,  2022-10-24 ,  Europe ,  South Americaa ,2831.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,541.45,2.19,  Delivered ,564.38,652.71,88.33,4,  Yes ,  Yes 
  ORD-100150 ,  SHP-500150 ,  CUST-1489 ,  2023-12-24 ,  2023-12-26 ,  2023-12-24 ,  South Americaa ,  South Americaa ,95.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,129.92,0.81,  Delivered ,96.84,119.39,22.55,5,  No ,  naan 
  ORD-100151 ,  SHP-500151 ,  CUST-1230 ,  2022-02-26 ,  2022-03-02 ,  2022-02-28 ,  South Americaa ,  South Americaa ,2025.0,  Roaad ,  Internaal Fleet ,  Furniture ,  High ,163.86,4.23,  Delivered ,201.01,248.26,47.25,4,  Yes ,  naan 
  ORD-100152 ,  SHP-500152 ,  CUST-1040 ,  2022-12-30 ,  2023-02-17 ,  2023-02-17 ,  North Americaa ,  North Americaa ,9268.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  Low ,781.0,15.2,  Delivered ,570.35,708.08,137.73,4,  No ,  naan 
  ORD-100153 ,  SHP-500153 ,  CUST-1027 ,  2023-09-28 ,  2023-12-05 ,  2023-12-04 ,  Asiaa ,  South Americaa ,13544.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  High ,751.59,2.98,  Delivered ,580.04,671.34,91.3,4,  No ,  Yes 
  ORD-100154 ,  SHP-500154 ,  CUST-1134 ,  2023-12-07 ,  2023-12-13 ,  2023-12-16 ,  Oceaaniaa ,  Oceaaniaa ,2335.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Low ,90.23,0.8,  Delaayed ,88.15,123.21,35.06,3,  No ,  naan 
  ORD-100155 ,  SHP-500155 ,  CUST-1200 ,  2023-08-18 ,  2023-10-15 ,  2023-10-17 ,  South Americaa ,  Asiaa ,11461.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,340.12,2.17,  Delaayed ,293.97,338.85,44.88,3,  Yes ,  Yes 
  ORD-100156 ,  SHP-500156 ,  CUST-1839 ,  2023-12-14 ,  2023-12-16 ,  2023-12-15 ,  Africaa ,  Africaa ,776.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,970.04,3.59,  Delivered ,692.31,895.37,203.06,4,  No ,  naan 
  ORD-100157 ,  SHP-500157 ,  CUST-1779 ,  2022-12-03 ,  2022-12-09 ,  2022-12-07 ,  Africaa ,  Africaa ,2297.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Low ,242.49,3.17,  Delivered ,187.36,218.63,31.27,4,  No ,  naan 
  ORD-100158 ,  SHP-500158 ,  CUST-1929 ,  2022-01-02 ,  2022-01-04 ,  2022-01-10 ,  South Americaa ,  South Americaa ,1062.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  High ,82.47,0.59,  Delaayed ,81.97,113.9,31.93,2,  No ,  naan 
  ORD-100159 ,  SHP-500159 ,  CUST-1032 ,  2023-02-27 ,  2023-05-22 ,  2023-05-21 ,  Oceaaniaa ,  Europe ,16772.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  High ,686.15,2.59,  Delivered ,545.14,749.01,203.87,5,  Yes ,  Yes 
  ORD-100160 ,  SHP-500160 ,  CUST-1047 ,  2023-04-19 ,  2023-04-28 ,  2023-04-27 ,  Oceaaniaa ,  Asiaa ,5589.0,  Air ,  3rd Paarty Logistics ,  Furniture ,  Medium ,448.05,17.56,  Delivered ,679.03,927.87,248.84,4,  Yes ,  Yes 
  ORD-100161 ,  SHP-500161 ,  CUST-1502 ,  2022-05-26 ,  2022-07-02 ,  2022-07-05 ,  Oceaaniaa ,  Asiaa ,6802.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Medium ,965.56,7.24,  Delaayed ,575.57,789.04,213.47,3,  Yes ,  Yes 
  ORD-100162 ,  SHP-500162 ,  CUST-1406 ,  2022-11-22 ,  2023-01-11 ,  2023-01-10 ,  Asiaa ,  Africaa ,9530.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Medium ,231.15,3.42,  Delivered ,178.4,255.48,77.08,5,  Yes ,  Yes 
  ORD-100163 ,  SHP-500163 ,  CUST-1573 ,  2023-08-11 ,  2023-08-17 ,  2023-08-16 ,  Africaa ,  Africaa ,2055.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Low ,668.25,2.45,  Delivered ,389.4,496.5,107.1,5,  No ,  naan 
  ORD-100164 ,  SHP-500164 ,  CUST-1727 ,  2022-08-18 ,  2022-08-24 ,  2022-08-24 ,  Asiaa ,  Asiaa ,2367.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Medium ,40.66,0.47,  Delivered ,60.49,85.2,24.71,4,  No ,  naan 
  ORD-100165 ,  SHP-500165 ,  CUST-1804 ,  2022-09-26 ,  2022-10-16 ,  2022-10-15 ,  North Americaa ,  Europe ,14025.0,  Air ,  3rd Paarty Logistics ,  Furniture ,  Low ,35.21,0.74,  Delivered ,726.23,875.3,149.07,4,  No ,  Yes 
  ORD-100166 ,  SHP-500166 ,  CUST-1098 ,  2023-08-08 ,  2023-08-18 ,  2023-08-17 ,  Europe ,  Europe ,6347.0,  Air ,  Internaal Fleet ,  Maachinery ,  Low ,3758.32,19.74,  Delivered ,2393.95,3077.13,683.18,5,  No ,  naan 
  ORD-100167 ,  SHP-500167 ,  CUST-1683 ,  2023-09-10 ,  2023-11-24 ,  2023-11-23 ,  Oceaaniaa ,  Europe ,14830.0,  Seaa ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,468.1,4.46,  Delivered ,420.14,484.28,64.14,5,  Yes ,  Yes 
  ORD-100168 ,  SHP-500168 ,  CUST-1871 ,  2023-06-06 ,  2023-06-10 ,  2023-06-10 ,  North Americaa ,  North Americaa ,1836.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  High ,3977.55,33.66,  Delivered ,3058.84,3778.41,719.57,5,  No ,  naan 
  ORD-100169 ,  SHP-500169 ,  CUST-1725 ,  2022-09-22 ,  2022-11-30 ,  2022-11-28 ,  Europe ,  Africaa ,13321.0,  Seaa ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,3674.22,17.19,  Delivered ,2049.02,2638.01,588.99,4,  No ,  Yes 
  ORD-100170 ,  SHP-500170 ,  CUST-1986 ,  2023-10-11 ,  2023-10-18 ,  2023-10-20 ,  Africaa ,  Africaa ,2422.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,687.18,1.93,  Delaayed ,399.22,568.01,168.79,2,  Yes ,  naan 
  ORD-100171 ,  SHP-500171 ,  CUST-1546 ,  2022-08-06 ,  2022-09-12 ,  2022-09-11 ,  Europe ,  South Americaa ,7225.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,492.84,2.47,  Delivered ,380.59,473.87,93.28,5,  No ,  Yes 
  ORD-100172 ,  SHP-500172 ,  CUST-1960 ,  2022-08-12 ,  2022-08-19 ,  2022-08-24 ,  Europe ,  Europe ,1760.0,  Raail ,  3rd Paarty Logistics ,  Maachinery ,  Low ,3794.14,12.8,  Delaayed ,2039.1,2756.3,717.2,3,  No ,  naan 
  ORD-100173 ,  SHP-500173 ,  CUST-1738 ,  2022-12-27 ,  2023-01-05 ,  2023-01-04 ,  South Americaa ,  South Americaa ,2432.0,  Raail ,  3rd Paarty Logistics ,  Clothing ,  Medium ,733.55,3.05,  Delivered ,416.72,583.49,166.77,5,  Yes ,  naan 
  ORD-100174 ,  SHP-500174 ,  CUST-1612 ,  2022-10-18 ,  2023-01-12 ,  2023-01-10 ,  Europe ,  Asiaa ,16786.0,  Seaa ,  Internaal Fleet ,  Furniture ,  Low ,302.79,7.22,  Delivered ,273.95,341.88,67.93,4,  No ,  Yes 
  ORD-100175 ,  SHP-500175 ,  CUST-1942 ,  2022-06-03 ,  2022-08-03 ,  2022-08-02 ,  South Americaa ,  Europe ,11656.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Medium ,25.07,0.18,  Delivered ,49.29,59.19,9.9,5,  No ,  Yes 
  ORD-100176 ,  SHP-500176 ,  CUST-1461 ,  2023-11-12 ,  2023-11-17 ,  2023-11-16 ,  Europe ,  Europe ,1295.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,4864.66,23.47,  Delivered ,2686.42,3565.84,879.42,5,  No ,  naan 
  ORD-100177 ,  SHP-500177 ,  CUST-1642 ,  2022-12-31 ,  2023-03-10 ,  2023-03-09 ,  South Americaa ,  Oceaaniaa ,13233.0,  Seaa ,  3rd Paarty Logistics ,  Maachinery ,  Low ,1005.4,6.03,  Delivered ,602.69,744.51,141.82,5,  Yes ,  Yes 
  ORD-100178 ,  SHP-500178 ,  CUST-1768 ,  2022-04-16 ,  2022-04-20 ,  2022-04-22 ,  Africaa ,  Africaa ,1098.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Low ,67.4,1.0,  Delaayed ,60.18,80.99,20.81,3,  Yes ,  naan 
