OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
ORD-100126,SHP-500126,CUST-1379,6/21/2023,6/25/2023,6/24/2023,Europe,Europe,341,Rail,Internal Fleet,Electronics,Low,31.58,0.22,Delivered,20.76,25.29,4.53,4,Yes,N/A
ORD-100127,SHP-500127,CUST-1492,10/6/2023,10/12/2023,,Europe,Europe,1851,Road,Internal Fleet,Furniture,Low,285.51,4.25,Cancelled,212.97,244.97,32,1,Yes,N/A
ORD-100128,SHP-500128,CUST-1040,11/25/2022,1/7/2023,1/6/2023,Europe,Africa,8063,Sea,Internal Fleet,Machinery,Low,4659.07,31.28,Delivered,2666.54,3317.05,650.51,4,No,Yes
ORD-100129,SHP-500129,CUST-1156,4/28/2022,5/2/2022,5/6/2022,North America,North America,2248,Road,3rd Party Logistics,Perishables,High,433.6,2.74,Delayed,361.28,457.55,96.27,2,Yes,N/A
ORD-100130,SHP-500130,CUST-1014,1/4/2023,2/3/2023,2/2/2023,Europe,Oceania,5562,Sea,Internal Fleet,Machinery,Low,2095.13,20.41,Delivered,1268.31,1547.59,279.28,4,No,Yes
ORD-100131,SHP-500131,CUST-1812,4/25/2022,5/6/2022,5/4/2022,Africa,Africa,3498,Rail,3rd Party Logistics,Furniture,Medium,411.67,15.42,Delivered,388.04,473.05,85.01,5,No,N/A
ORD-100132,SHP-500132,CUST-1064,9/29/2023,11/3/2023,11/3/2023,North America,South America,6504,Sea,3rd Party Logistics,Furniture,Low,497.83,7.5,Delivered,343.43,486.95,143.52,4,No,Yes
ORD-100133,SHP-500133,CUST-1856,7/14/2022,7/18/2022,7/16/2022,Asia,Asia,1942,Road,3rd Party Logistics,Pharmaceuticals,High,584.21,6.59,Delivered,503.27,628.05,124.78,5,No,N/A
ORD-100134,SHP-500134,CUST-1838,8/29/2023,9/18/2023,9/24/2023,Oceania,Asia,13631,Air,3rd Party Logistics,Machinery,Low,2819.27,15.81,Delayed,2249.27,3074.04,824.77,3,Yes,Yes
ORD-100135,SHP-500135,CUST-1520,12/25/2023,12/30/2023,12/28/2023,South America,South America,1768,Road,3rd Party Logistics,Machinery,Low,1635.45,4.69,Delivered,891.13,1088.26,197.13,5,Yes,N/A
ORD-100136,SHP-500136,CUST-1343,10/1/2023,10/5/2023,10/4/2023,Europe,Europe,77,Road,Internal Fleet,Machinery,Low,2212.9,9.41,Delivered,1201.68,1673.59,471.91,5,Yes,N/A
ORD-100137,SHP-500137,CUST-1128,5/18/2022,5/22/2022,5/22/2022,Asia,Asia,683,Road,Internal Fleet,Electronics,Low,84.45,1.44,Delivered,66.84,90.46,23.62,5,Yes,N/A
ORD-100138,SHP-500138,CUST-1647,10/22/2023,1/2/2024,12/31/2023,Europe,Oceania,13880,Sea,3rd Party Logistics,Furniture,Low,305.42,5.58,Delivered,250.19,344.48,94.29,5,Yes,Yes
ORD-100139,SHP-500139,CUST-1471,10/23/2022,11/30/2022,11/28/2022,South America,North America,7599,Sea,3rd Party Logistics,Clothing,High,430.96,1.67,Delivered,331.52,424.96,93.44,5,Yes,Yes
ORD-100140,SHP-500140,CUST-1062,3/16/2022,3/20/2022,3/20/2022,Africa,Africa,121,Road,3rd Party Logistics,Electronics,Medium,94.35,0.98,Delivered,58.76,83.08,24.32,4,Yes,N/A
ORD-100141,SHP-500141,CUST-1138,1/15/2022,1/27/2022,1/26/2022,Africa,Africa,3862,Rail,3rd Party Logistics,Electronics,Medium,46.16,0.46,Delivered,58.58,73.94,15.36,5,Yes,N/A
ORD-100142,SHP-500142,CUST-1498,1/7/2023,1/22/2023,1/28/2023,South America,South America,11349,Air,Internal Fleet,Electronics,High,72.59,0.62,Delayed,792.95,1054.84,261.89,3,No,N/A
ORD-100143,SHP-500143,CUST-1592,6/5/2022,6/7/2022,6/6/2022,Asia,Asia,1186,Road,Internal Fleet,Pharmaceuticals,Critical,230.61,3.5,Delivered,218.46,293.18,74.72,5,No,N/A
ORD-100144,SHP-500144,CUST-1391,2/4/2022,3/16/2022,3/14/2022,North America,North America,7516,Sea,Internal Fleet,Clothing,Medium,949.76,8.24,Delivered,579.83,832.45,252.62,5,Yes,N/A
ORD-100145,SHP-500145,CUST-1674,6/3/2023,6/7/2023,6/9/2023,Oceania,Oceania,531,Rail,Internal Fleet,Machinery,Low,3373.69,9.68,Delayed,1787.89,2128.23,340.34,3,No,N/A
ORD-100146,SHP-500146,CUST-1418,7/1/2022,7/18/2022,7/17/2022,Oceania,Asia,13269,Air,Internal Fleet,Pharmaceuticals,High,307.27,1.47,Delivered,1081.34,1287.53,206.19,4,Yes,Yes
ORD-100147,SHP-500147,CUST-1288,6/19/2022,8/12/2022,8/12/2022,Oceania,Oceania,10234,Sea,Internal Fleet,Furniture,Medium,71.79,0.92,Delivered,75.78,97.65,21.87,4,Yes,N/A
ORD-100148,SHP-500148,CUST-1378,5/12/2023,5/14/2023,5/13/2023,North America,North America,314,Road,Internal Fleet,Perishables,Critical,67.58,0.42,Delivered,55.55,79.18,23.63,4,No,N/A
ORD-100149,SHP-500149,CUST-1772,10/21/2022,10/25/2022,10/24/2022,Europe,South America,2831,Air,Internal Fleet,Pharmaceuticals,High,541.45,2.19,Delivered,564.38,652.71,88.33,4,Yes,Yes
ORD-100150,SHP-500150,CUST-1489,12/24/2023,12/26/2023,12/24/2023,South America,South America,95,Road,3rd Party Logistics,Perishables,High,129.92,0.81,Delivered,96.84,119.39,22.55,5,No,N/A
ORD-100151,SHP-500151,CUST-1230,2/26/2022,3/2/2022,2/28/2022,South America,South America,2025,Road,Internal Fleet,Furniture,High,163.86,4.23,Delivered,201.01,248.26,47.25,4,Yes,N/A
ORD-100152,SHP-500152,CUST-1040,12/30/2022,2/17/2023,2/17/2023,North America,North America,9268,Sea,3rd Party Logistics,Clothing,Low,781,15.2,Delivered,570.35,708.08,137.73,4,No,N/A
ORD-100153,SHP-500153,CUST-1027,9/28/2023,12/5/2023,12/4/2023,Asia,South America,13544,Sea,3rd Party Logistics,Perishables,High,751.59,2.98,Delivered,580.04,671.34,91.3,4,No,Yes
ORD-100154,SHP-500154,CUST-1134,12/7/2023,12/13/2023,12/16/2023,Oceania,Oceania,2335,Road,3rd Party Logistics,Electronics,Low,90.23,0.8,Delayed,88.15,123.21,35.06,3,No,N/A
ORD-100155,SHP-500155,CUST-1200,8/18/2023,10/15/2023,10/17/2023,South America,Asia,11461,Sea,3rd Party Logistics,Pharmaceuticals,High,340.12,2.17,Delayed,293.97,338.85,44.88,3,Yes,Yes
ORD-100156,SHP-500156,CUST-1839,12/14/2023,12/16/2023,12/15/2023,Africa,Africa,776,Road,Internal Fleet,Perishables,High,970.04,3.59,Delivered,692.31,895.37,203.06,4,No,N/A
ORD-100157,SHP-500157,CUST-1779,12/3/2022,12/9/2022,12/7/2022,Africa,Africa,2297,Road,Internal Fleet,Furniture,Low,242.49,3.17,Delivered,187.36,218.63,31.27,4,No,N/A
ORD-100158,SHP-500158,CUST-1929,1/2/2022,1/4/2022,1/10/2022,South America,South America,1062,Road,3rd Party Logistics,Electronics,High,82.47,0.59,Delayed,81.97,113.9,31.93,2,No,N/A
ORD-100159,SHP-500159,CUST-1032,2/27/2023,5/22/2023,5/21/2023,Oceania,Europe,16772,Sea,Internal Fleet,Perishables,High,686.15,2.59,Delivered,545.14,749.01,203.87,5,Yes,Yes
ORD-100160,SHP-500160,CUST-1047,4/19/2023,4/28/2023,4/27/2023,Oceania,Asia,5589,Air,3rd Party Logistics,Furniture,Medium,448.05,17.56,Delivered,679.03,927.87,248.84,4,Yes,Yes
ORD-100161,SHP-500161,CUST-1502,5/26/2022,7/2/2022,7/5/2022,Oceania,Asia,6802,Sea,Internal Fleet,Clothing,Medium,965.56,7.24,Delayed,575.57,789.04,213.47,3,Yes,Yes
ORD-100162,SHP-500162,CUST-1406,11/22/2022,1/11/2023,1/10/2023,Asia,Africa,9530,Sea,3rd Party Logistics,Furniture,Medium,231.15,3.42,Delivered,178.4,255.48,77.08,5,Yes,Yes
ORD-100163,SHP-500163,CUST-1573,8/11/2023,8/17/2023,8/16/2023,Africa,Africa,2055,Road,Internal Fleet,Clothing,Low,668.25,2.45,Delivered,389.4,496.5,107.1,5,No,N/A
ORD-100164,SHP-500164,CUST-1727,8/18/2022,8/24/2022,8/24/2022,Asia,Asia,2367,Road,Internal Fleet,Electronics,Medium,40.66,0.47,Delivered,60.49,85.2,24.71,4,No,N/A
ORD-100165,SHP-500165,CUST-1804,9/26/2022,10/16/2022,10/15/2022,North America,Europe,14025,Air,3rd Party Logistics,Furniture,Low,35.21,0.74,Delivered,726.23,875.3,149.07,4,No,Yes
ORD-100166,SHP-500166,CUST-1098,8/8/2023,8/18/2023,8/17/2023,Europe,Europe,6347,Air,Internal Fleet,Machinery,Low,3758.32,19.74,Delivered,2393.95,3077.13,683.18,5,No,N/A
ORD-100167,SHP-500167,CUST-1683,9/10/2023,11/24/2023,11/23/2023,Oceania,Europe,14830,Sea,Internal Fleet,Pharmaceuticals,High,468.1,4.46,Delivered,420.14,484.28,64.14,5,Yes,Yes
ORD-100168,SHP-500168,CUST-1871,6/6/2023,6/10/2023,6/10/2023,North America,North America,1836,Road,Internal Fleet,Machinery,High,3977.55,33.66,Delivered,3058.84,3778.41,719.57,5,No,N/A
ORD-100169,SHP-500169,CUST-1725,9/22/2022,11/30/2022,11/28/2022,Europe,Africa,13321,Sea,3rd Party Logistics,Machinery,Medium,3674.22,17.19,Delivered,2049.02,2638.01,588.99,4,No,Yes
ORD-100170,SHP-500170,CUST-1986,10/11/2023,10/18/2023,10/20/2023,Africa,Africa,2422,Road,3rd Party Logistics,Machinery,Low,687.18,1.93,Delayed,399.22,568.01,168.79,2,Yes,N/A
ORD-100171,SHP-500171,CUST-1546,8/6/2022,9/12/2022,9/11/2022,Europe,South America,7225,Sea,3rd Party Logistics,Pharmaceuticals,High,492.84,2.47,Delivered,380.59,473.87,93.28,5,No,Yes
ORD-100172,SHP-500172,CUST-1960,8/12/2022,8/19/2022,8/24/2022,Europe,Europe,1760,Rail,3rd Party Logistics,Machinery,Low,3794.14,12.8,Delayed,2039.1,2756.3,717.2,3,No,N/A
ORD-100173,SHP-500173,CUST-1738,12/27/2022,1/5/2023,1/4/2023,South America,South America,2432,Rail,3rd Party Logistics,Clothing,Medium,733.55,3.05,Delivered,416.72,583.49,166.77,5,Yes,N/A
ORD-100174,SHP-500174,CUST-1612,10/18/2022,1/12/2023,1/10/2023,Europe,Asia,16786,Sea,Internal Fleet,Furniture,Low,302.79,7.22,Delivered,273.95,341.88,67.93,4,No,Yes
ORD-100175,SHP-500175,CUST-1942,6/3/2022,8/3/2022,8/2/2022,South America,Europe,11656,Sea,Internal Fleet,Electronics,Medium,25.07,0.18,Delivered,49.29,59.19,9.9,5,No,Yes
ORD-100176,SHP-500176,CUST-1461,11/12/2023,11/17/2023,11/16/2023,Europe,Europe,1295,Road,3rd Party Logistics,Machinery,Low,4864.66,23.47,Delivered,2686.42,3565.84,879.42,5,No,N/A
ORD-100177,SHP-500177,CUST-1642,12/31/2022,3/10/2023,3/9/2023,South America,Oceania,13233,Sea,3rd Party Logistics,Machinery,Low,1005.4,6.03,Delivered,602.69,744.51,141.82,5,Yes,Yes
ORD-100178,SHP-500178,CUST-1768,4/16/2022,4/20/2022,4/22/2022,Africa,Africa,1098,Road,3rd Party Logistics,Electronics,Low,67.4,1,Delayed,60.18,80.99,20.81,3,Yes,N/A
ORD-100179,SHP-500179,CUST-1004,9/25/2023,9/29/2023,,Africa,Africa,1108,Road,3rd Party Logistics,Electronics,Low,78.23,0.55,Cancelled,61.23,72.89,11.66,2,No,N/A
ORD-100180,SHP-500180,CUST-1217,8/2/2023,8/6/2023,8/4/2023,Europe,Europe,1021,Road,3rd Party Logistics,Machinery,Medium,4836.43,47.05,Delivered,2904.01,3471.68,567.67,4,No,N/A
ORD-100181,SHP-500181,CUST-1502,10/12/2022,10/17/2022,10/17/2022,Asia,Asia,2440,Road,3rd Party Logistics,Clothing,High,958.57,4.08,Delivered,723.67,978.96,255.29,5,Yes,N/A
ORD-100182,SHP-500182,CUST-1766,8/19/2023,11/6/2023,11/6/2023,Africa,Africa,15275,Sea,Internal Fleet,Electronics,Low,9.32,0.1,Delivered,51.5,74.27,22.77,5,No,N/A
ORD-100183,SHP-500183,CUST-1397,6/10/2023,8/1/2023,7/31/2023,North America,South America,9824,Sea,Internal Fleet,Furniture,Low,356.02,4.6,Delivered,253.48,310.28,56.8,4,No,Yes
ORD-100184,SHP-500184,CUST-1870,6/29/2022,7/2/2022,7/2/2022,North America,North America,1409,Road,3rd Party Logistics,Furniture,High,98.79,3.57,Delivered,138.11,188.41,50.3,5,No,N/A
ORD-100185,SHP-500185,CUST-1794,2/8/2022,5/10/2022,5/9/2022,South America,South America,17792,Sea,3rd Party Logistics,Clothing,Medium,477.62,1.64,Delivered,308.54,404.07,95.53,4,No,N/A
ORD-100186,SHP-500186,CUST-1392,10/4/2022,10/6/2022,10/5/2022,Asia,Asia,948,Road,3rd Party Logistics,Pharmaceuticals,Critical,971.67,9.08,Delivered,768.14,1077.82,309.68,4,No,N/A
ORD-100187,SHP-500187,CUST-1206,5/27/2023,7/27/2023,7/25/2023,Oceania,North America,12005,Sea,3rd Party Logistics,Perishables,High,326.15,1.18,Delivered,274.13,347.23,73.1,5,Yes,Yes
ORD-100188,SHP-500188,CUST-1014,1/6/2022,1/12/2022,1/12/2022,South America,Asia,2502,Air,3rd Party Logistics,Clothing,Low,737.49,2.52,Delivered,519.01,748.16,229.15,5,Yes,Yes
ORD-100189,SHP-500189,CUST-1857,7/2/2022,7/11/2022,7/9/2022,Europe,Europe,2745,Rail,3rd Party Logistics,Machinery,Low,4519.17,27.47,Delivered,2556.22,3002.84,446.62,5,No,N/A
ORD-100190,SHP-500190,CUST-1553,7/6/2023,8/21/2023,8/20/2023,Africa,South America,9042,Sea,3rd Party Logistics,Perishables,High,762.13,12.26,Delivered,690.09,997.45,307.36,4,No,Yes
ORD-100191,SHP-500191,CUST-1891,12/11/2023,12/19/2023,12/18/2023,Asia,Asia,2129,Rail,Internal Fleet,Machinery,Medium,4180.25,14.9,Delivered,2256.2,3167.41,911.21,5,No,N/A
ORD-100192,SHP-500192,CUST-1460,10/27/2023,10/31/2023,11/6/2023,South America,South America,642,Rail,Internal Fleet,Furniture,Low,478.93,6.17,Delayed,306.32,431.89,125.57,3,No,N/A
ORD-100193,SHP-500193,CUST-1690,1/23/2023,1/28/2023,1/31/2023,South America,South America,1298,Road,3rd Party Logistics,Electronics,Medium,6.03,0.09,Delayed,23.4,32.82,9.42,3,Yes,N/A
ORD-100194,SHP-500194,CUST-1574,4/18/2023,4/24/2023,,North America,North America,2144,Road,Internal Fleet,Machinery,Low,2678.93,7.36,Cancelled,1445.25,2035.72,590.47,1,Yes,N/A
ORD-100195,SHP-500195,CUST-1863,4/11/2023,4/16/2023,,Europe,Europe,1258,Road,Internal Fleet,Furniture,Medium,410.93,5.28,Cancelled,277.11,386.44,109.33,2,No,N/A
ORD-100196,SHP-500196,CUST-1742,3/30/2022,4/5/2022,4/5/2022,South America,South America,1214,Rail,Internal Fleet,Clothing,Low,621.9,5.45,Delivered,375.15,532.66,157.51,4,No,N/A
ORD-100197,SHP-500197,CUST-1240,6/18/2023,8/1/2023,7/31/2023,North America,Africa,8305,Sea,Internal Fleet,Machinery,Low,612.98,3.67,Delivered,368.14,474.25,106.11,4,Yes,Yes
ORD-100198,SHP-500198,CUST-1563,11/8/2022,11/13/2022,11/18/2022,Asia,Asia,1716,Road,Internal Fleet,Furniture,Medium,344.13,4.55,Delayed,243.34,348.41,105.07,3,Yes,N/A
ORD-100199,SHP-500199,CUST-1095,10/29/2022,11/2/2022,11/1/2022,South America,South America,344,Road,Internal Fleet,Electronics,Low,32.77,0.24,Delivered,23.93,30.28,6.35,4,Yes,N/A
ORD-100200,SHP-500200,CUST-1899,4/30/2022,5/6/2022,5/5/2022,Oceania,Oceania,2189,Road,Internal Fleet,Machinery,Low,2277.04,11.83,Delivered,1289.66,1764.97,475.31,5,Yes,N/A
ORD-100201,SHP-500201,CUST-1733,11/27/2023,11/30/2023,11/30/2023,Oceania,Oceania,1660,Road,3rd Party Logistics,Pharmaceuticals,High,513.76,3.2,Delivered,407.91,556.02,148.11,4,Yes,N/A
ORD-100202,SHP-500202,CUST-1484,12/19/2023,3/8/2024,3/8/2024,North America,North America,15569,Sea,3rd Party Logistics,Furniture,Medium,458.62,9.54,Delivered,371.38,518.55,147.17,5,Yes,N/A
ORD-100203,SHP-500203,CUST-1406,4/4/2023,4/8/2023,4/7/2023,Oceania,Oceania,606,Road,3rd Party Logistics,Machinery,Medium,1748.01,4.96,Delivered,932.65,1279.14,346.49,5,Yes,N/A
ORD-100204,SHP-500204,CUST-1230,3/31/2022,4/8/2022,4/8/2022,Europe,Europe,2322,Rail,Internal Fleet,Electronics,Medium,99.88,0.87,Delivered,77.21,89.61,12.4,5,No,N/A
ORD-100205,SHP-500205,CUST-1748,4/26/2022,7/15/2022,7/13/2022,Africa,Europe,15960,Sea,3rd Party Logistics,Machinery,High,1627.08,9.48,Delivered,1243.07,1705.18,462.11,4,Yes,Yes
ORD-100206,SHP-500206,CUST-1654,11/6/2023,11/16/2023,11/15/2023,Oceania,Oceania,3986,Rail,3rd Party Logistics,Machinery,High,759.68,6.17,Delivered,615.42,712.03,96.61,4,No,N/A
ORD-100207,SHP-500207,CUST-1170,2/4/2023,2/7/2023,2/9/2023,Asia,Asia,1202,Road,3rd Party Logistics,Pharmaceuticals,High,915.83,12.36,Delayed,779.36,1020.94,241.58,2,No,N/A
ORD-100208,SHP-500208,CUST-1540,5/15/2023,5/20/2023,5/20/2023,South America,South America,1234,Road,Internal Fleet,Furniture,Medium,252.49,4.08,Delivered,185.55,260.08,74.53,5,Yes,N/A
ORD-100209,SHP-500209,CUST-1035,9/8/2023,9/12/2023,9/15/2023,North America,North America,2273,Road,Internal Fleet,Perishables,High,851.85,9.18,Delayed,717.34,1003.47,286.13,2,No,N/A
ORD-100210,SHP-500210,CUST-1524,10/22/2023,10/28/2023,10/27/2023,South America,South America,1844,Road,Internal Fleet,Machinery,Low,2470,14.08,Delivered,1403.45,1968.19,564.74,4,Yes,N/A
ORD-100211,SHP-500211,CUST-1159,4/20/2022,5/6/2022,5/6/2022,Africa,Asia,12551,Air,Internal Fleet,Perishables,Critical,263.26,2.09,Delivered,1014.11,1349.5,335.39,5,Yes,Yes
ORD-100212,SHP-500212,CUST-1838,7/19/2022,7/23/2022,7/28/2022,South America,South America,1022,Road,Internal Fleet,Clothing,Medium,591.25,10.92,Delayed,420.15,506.34,86.19,3,No,N/A
ORD-100213,SHP-500213,CUST-1698,8/13/2022,8/22/2022,8/20/2022,South America,North America,4907,Air,3rd Party Logistics,Machinery,Low,2339.45,14.99,Delivered,1564.99,2038.23,473.24,5,No,Yes
ORD-100214,SHP-500214,CUST-1242,8/15/2023,8/19/2023,8/19/2023,North America,North America,1237,Rail,Internal Fleet,Perishables,High,967.45,4.94,Delivered,705.98,921.21,215.23,5,No,N/A
ORD-100215,SHP-500215,CUST-1085,8/8/2022,8/20/2022,8/18/2022,Africa,Africa,3951,Rail,3rd Party Logistics,Clothing,Low,869.41,8.79,Delivered,554.2,691.33,137.13,5,Yes,N/A
ORD-100216,SHP-500216,CUST-1795,10/16/2023,12/24/2023,12/22/2023,Asia,Europe,13603,Sea,3rd Party Logistics,Pharmaceuticals,High,811.92,5.28,Delivered,649.47,829.52,180.05,4,Yes,Yes
ORD-100217,SHP-500217,CUST-1577,3/14/2022,5/13/2022,5/12/2022,North America,Europe,11483,Sea,3rd Party Logistics,Furniture,Low,105.29,1.6,Delivered,103.13,145.58,42.45,5,Yes,Yes
ORD-100218,SHP-500218,CUST-1681,12/18/2023,12/22/2023,12/27/2023,Africa,Africa,267,Road,Internal Fleet,Machinery,Low,3929.05,9.85,Delayed,2067.06,2698.3,631.24,3,No,N/A
ORD-100219,SHP-500219,CUST-1556,3/11/2023,4/7/2023,4/6/2023,Africa,Africa,4860,Sea,Internal Fleet,Furniture,Low,394.85,13.75,Delivered,349.51,475.83,126.32,4,Yes,N/A
ORD-100220,SHP-500220,CUST-1573,11/3/2023,11/7/2023,11/5/2023,South America,South America,463,Rail,3rd Party Logistics,Clothing,Medium,329.32,2.02,Delivered,188.58,244.92,56.34,5,No,N/A
ORD-100221,SHP-500221,CUST-1952,8/15/2023,9/3/2023,9/1/2023,Europe,Europe,13111,Air,Internal Fleet,Furniture,Low,80.79,1.2,Delivered,707.95,945.28,237.33,5,No,N/A
ORD-100222,SHP-500222,CUST-1645,4/25/2022,5/1/2022,4/30/2022,Europe,South America,2714,Air,Internal Fleet,Furniture,Low,272.82,3.56,Delivered,307.69,362.39,54.7,4,Yes,Yes
ORD-100223,SHP-500223,CUST-1795,1/25/2022,2/6/2022,2/4/2022,Asia,Asia,3762,Rail,Internal Fleet,Electronics,Low,59.34,0.58,Delivered,65.57,93.73,28.16,5,No,N/A
ORD-100224,SHP-500224,CUST-1027,6/26/2022,7/1/2022,7/3/2022,South America,South America,1490,Road,Internal Fleet,Clothing,Medium,80.71,0.92,Delayed,71.95,92.15,20.2,2,No,N/A
ORD-100225,SHP-500225,CUST-1619,10/6/2022,10/12/2022,10/10/2022,Europe,Europe,2145,Road,3rd Party Logistics,Furniture,Low,427.77,5.38,Delivered,299.91,412.22,112.31,4,No,N/A
ORD-100226,SHP-500226,CUST-1555,10/20/2022,12/1/2022,12/1/2022,North America,Oceania,8227,Sea,Internal Fleet,Perishables,High,421.03,1.67,Delivered,327.43,442.07,114.64,5,Yes,Yes
ORD-100227,SHP-500227,CUST-1339,8/8/2022,8/13/2022,8/12/2022,Asia,Asia,1740,Road,Internal Fleet,Clothing,Medium,631.31,2.18,Delivered,363.54,505.24,141.7,4,Yes,N/A
ORD-100228,SHP-500228,CUST-1797,1/3/2022,1/7/2022,1/7/2022,South America,South America,283,Road,3rd Party Logistics,Electronics,Low,24.58,0.24,Delivered,18.88,21.91,3.03,5,No,N/A
ORD-100229,SHP-500229,CUST-1957,11/11/2022,11/17/2022,11/17/2022,Oceania,Oceania,1926,Road,3rd Party Logistics,Machinery,Low,2339.58,8.91,Delivered,1287.8,1842.33,554.53,5,Yes,N/A
ORD-100230,SHP-500230,CUST-1330,2/11/2023,2/13/2023,2/13/2023,North America,North America,1011,Road,Internal Fleet,Pharmaceuticals,High,276.17,1.58,Delivered,219.81,307.5,87.69,4,No,N/A
ORD-100231,SHP-500231,CUST-1639,6/29/2023,7/5/2023,7/5/2023,Europe,Europe,2244,Road,3rd Party Logistics,Furniture,Medium,319.91,12.86,Delivered,322.23,451.16,128.93,4,Yes,N/A
ORD-100232,SHP-500232,CUST-1505,11/25/2023,11/29/2023,11/27/2023,Europe,Europe,2293,Road,3rd Party Logistics,Perishables,High,745.56,3.29,Delivered,572.09,738.07,165.98,4,No,N/A
ORD-100233,SHP-500233,CUST-1347,7/5/2023,9/21/2023,9/20/2023,Europe,Oceania,15193,Sea,3rd Party Logistics,Electronics,Medium,88.17,0.95,Delivered,99.18,137.75,38.57,4,Yes,Yes
ORD-100234,SHP-500234,CUST-1472,6/2/2022,6/6/2022,6/4/2022,Europe,Europe,1063,Road,3rd Party Logistics,Clothing,Low,71.05,0.43,Delivered,55.77,73.76,17.99,5,Yes,N/A
ORD-100235,SHP-500235,CUST-1230,3/4/2022,6/10/2022,6/8/2022,Africa,South America,19429,Sea,3rd Party Logistics,Pharmaceuticals,Critical,146.23,0.69,Delivered,179.8,233.93,54.13,4,No,Yes
ORD-100236,SHP-500236,CUST-1189,3/30/2022,4/3/2022,4/2/2022,Oceania,Oceania,2045,Road,Internal Fleet,Pharmaceuticals,High,56.66,0.39,Delivered,81.84,113.39,31.55,5,Yes,N/A
ORD-100237,SHP-500237,CUST-1224,4/13/2022,5/18/2022,5/17/2022,Asia,North America,6481,Sea,3rd Party Logistics,Furniture,Low,59.76,2.96,Delivered,78.91,105.61,26.7,5,No,Yes
ORD-100238,SHP-500238,CUST-1384,5/18/2023,5/24/2023,5/22/2023,Asia,Asia,2074,Road,Internal Fleet,Electronics,Low,96.1,0.64,Delivered,85.58,100.4,14.82,5,No,N/A
ORD-100239,SHP-500239,CUST-1376,11/30/2023,12/4/2023,12/3/2023,Europe,Europe,413,Road,Internal Fleet,Electronics,Medium,55.99,0.76,Delivered,41.77,51.98,10.21,5,No,N/A
ORD-100240,SHP-500240,CUST-1282,6/8/2022,7/29/2022,7/27/2022,Asia,Europe,10033,Sea,3rd Party Logistics,Perishables,High,911.99,3.25,Delivered,674.15,901.09,226.94,4,No,Yes
ORD-100241,SHP-500241,CUST-1957,7/15/2023,7/27/2023,8/1/2023,Oceania,South America,7417,Air,Internal Fleet,Machinery,Medium,4345.29,16.5,Delayed,2708.52,3849.19,1140.67,2,No,Yes
ORD-100242,SHP-500242,CUST-1632,12/25/2022,12/31/2022,12/30/2022,North America,North America,2407,Air,Internal Fleet,Machinery,Medium,836.16,6.61,Delivered,604.51,864.39,259.88,5,Yes,N/A
ORD-100243,SHP-500243,CUST-1627,12/1/2023,12/5/2023,12/4/2023,North America,North America,257,Road,Internal Fleet,Machinery,Low,4534.79,12.5,Delivered,2396.26,3358.77,962.51,4,Yes,N/A
ORD-100244,SHP-500244,CUST-1972,5/5/2023,5/7/2023,5/8/2023,Asia,Asia,324,Road,3rd Party Logistics,Pharmaceuticals,High,440.05,3.33,Delayed,335.68,411.64,75.96,2,No,N/A
ORD-100245,SHP-500245,CUST-1744,7/11/2022,7/22/2022,7/22/2022,Europe,Africa,8150,Air,3rd Party Logistics,Pharmaceuticals,High,647.68,2.57,Delivered,984.19,1271.59,287.4,4,No,Yes
ORD-100246,SHP-500246,CUST-1258,9/1/2022,9/7/2022,9/5/2022,South America,South America,1802,Road,3rd Party Logistics,Clothing,Low,734.37,3.6,Delivered,430.23,550.7,120.47,4,No,N/A
ORD-100247,SHP-500247,CUST-1358,8/6/2023,9/29/2023,9/28/2023,Oceania,Asia,10687,Sea,Internal Fleet,Pharmaceuticals,High,239.2,2.07,Delivered,224.05,287.14,63.09,4,Yes,Yes
ORD-100248,SHP-500248,CUST-1709,3/18/2022,3/20/2022,3/19/2022,Europe,Europe,951,Road,3rd Party Logistics,Pharmaceuticals,Critical,726.83,2.9,Delivered,528.68,615.88,87.2,4,Yes,N/A
ORD-100249,SHP-500249,CUST-1455,4/1/2022,4/13/2022,4/12/2022,Africa,Africa,3910,Rail,Internal Fleet,Electronics,Low,12.5,0.18,Delivered,39.35,47.3,7.95,5,No,N/A
ORD-100250,SHP-500250,CUST-1410,7/22/2023,10/1/2023,9/30/2023,South America,Europe,13790,Sea,Internal Fleet,Clothing,Medium,683.67,4.64,Delivered,429.63,513.83,84.2,5,Yes,Yes
ORD-100251,SHP-500251,CUST-1648,1/23/2023,1/29/2023,1/28/2023,Oceania,Oceania,2256,Road,3rd Party Logistics,Electronics,Low,56.77,0.51,Delivered,67.31,89.87,22.56,5,Yes,N/A
ORD-100252,SHP-500252,CUST-1317,9/10/2023,9/21/2023,9/21/2023,Africa,Asia,8083,Air,Internal Fleet,Perishables,Critical,778.44,3.1,Delivered,1071.63,1364.76,293.13,5,No,Yes
ORD-100253,SHP-500253,CUST-1676,10/14/2022,10/18/2022,10/21/2022,Asia,Oceania,2749,Air,Internal Fleet,Perishables,Critical,287.3,1.55,Delayed,385.58,480.94,95.36,2,Yes,Yes
